scenario,layout,method,mean_gain,std_gain,mean_reward,std_reward,mean_power,std_power
Scenario 2,Turb9_Row1_Floris,TabPFN-Fallback,4.807806094487508,6.192774354968809,161.93251331647238,6.1927743549688055,760.3734282800702,28.955623754456493
Scenario 2,Turb_TCRWP_Floris,Do-Nothing,0.0,0.0,161.44240999221802,0.0,2692.400475718688,0.0
Scenario 2,Turb_TCRWP_Floris,GP,3.6942678689956665,2.4230321641831223,165.13667786121368,2.4230321641831223,2754.816194725872,40.373925068232644
Scenario 2,Turb_TCRWP_Floris,GraphPFN,4.965825994809468,2.332262848980458,166.4082359870275,2.3322628489804607,2776.4434188878736,39.14875210197578
Scenario 2,Turb_TCRWP_Floris,Random,3.40189790725708,2.867167047078642,164.8443078994751,2.867167047078642,2749.851771756283,47.929197752728136
Scenario 2,Turb_TCRWP_Floris,TabPFN-Fallback,4.882970809936523,0.6221693048273146,166.32538080215454,0.6221693048273146,2774.557837935786,10.47131835156033
Scenario 2,WMR_Floris,Do-Nothing,0.0,0.0,475.01110649108887,0.0,8545.766650819987,0.0
Scenario 2,WMR_Floris,GP,-3.847861925760905,0.2678705715289986,471.16324456532794,0.26787057152900684,8477.202998547677,4.758643678320337
Scenario 2,WMR_Floris,GraphPFN,-3.558833281199137,0.24244721740185013,471.4522732098897,0.24244721740184272,8482.359188248156,4.312002211402603
Scenario 2,WMR_Floris,Random,-3.847861925760905,0.2678705715289986,471.16324456532794,0.26787057152900684,8477.202998547677,4.758643678320337
